Date,Drought Level Index,Precipitation_in,Temperature_C,Vegetation,Evapotranspiration,County
2004-12,0,0.47,14.743825,0.2436,4.993775,Gaines
2005-01,0,1.44,13.446325,0.25025,5.949925,Gaines
2005-02,0,1.18,18.04985,0.2622,6.555675,Gaines
2005-03,0,1.6,25.446675,0.29185,4.26705,Gaines
2005-04,0,0.21,34.92143333,0.3177,4.751066667,Gaines
2005-05,0.26758,1.59,37.504625,0.29395,6.118375,Gaines
2005-06,0,1.81,42.611475,0.3157,4.301775,Gaines
2005-07,0.25,2.91,40.065325,0.3874,5.720275,Gaines
2005-08,0.15284,2.29,35.91225,0.4831,10.54425,Gaines
2005-09,0,1.38,36.77575,0.4152,6.935925,Gaines
2005-10,0,1.55,26.8663,0.3579,5.437966667,Gaines
2005-11,0.2,0,24.380625,0.2822,2.39415,Gaines
2005-12,1,0,16.905875,0.2346,3.1141,Gaines
2006-01,1.00002,0,18.76165,0.22325,2.1379,Gaines
2006-02,2.4438,0.21,22.97355,0.22425,3.10215,Gaines
2006-03,2.72545,1.57,28.418875,0.23365,3.147575,Gaines
2006-04,2.01715,0.8,37.6159,0.26065,2.8491,Gaines
2006-05,0.4139,2.76,43.431825,0.24135,2.2018,Gaines
2006-06,2.350925,1.36,45.42205,0.26945,1.750275,Gaines
2006-07,2.492125,0.98,43.320925,0.3183,3.460725,Gaines
2006-08,2.34084,2.21,37.482075,0.4072,7.398825,Gaines
2006-09,0.45175,5.13,33.135225,0.4095,7.5554,Gaines
2006-10,0,3.1,24.01783333,0.3646,5.2963,Gaines
2006-11,0,0.23,22.662575,0.28685,3.905225,Gaines
2006-12,0,2.09,14.412925,0.25135,4.3558,Gaines
2007-01,0,1.32,11.362475,0.23075,6.989125,Gaines
2007-02,0,0.24,20.11165,0.22925,3.819375,Gaines
2007-03,0,5.46,27.996075,0.2823,5.23305,Gaines
2007-04,0,1.54,31.0457,0.31185,5.298133333,Gaines
2007-05,0,3.58,31.272925,0.33195,8.1597,Gaines
2007-06,0,3.66,36.99325,0.3582,6.95025,Gaines
2007-07,0,2.06,37.124,0.40745,8.66675,Gaines
2007-08,0,3.66,38.140325,0.42825,9.114225,Gaines
2007-09,0,1.65,34.1649,0.43375,8.243675,Gaines
2007-10,0,0.11,30.64536667,0.3262,4.056333333,Gaines
2007-11,0.06575,0.01,23.811425,0.27265,4.251325,Gaines
2007-12,0.0571,1.23,15.074175,0.23725,3.739125,Gaines
2008-01,0.2,0,14.099575,0.22315,4.07425,Gaines
2008-02,1,0.27,23.4826,0.22395,2.681525,Gaines
2008-03,1.5,0.3,29.909475,0.23525,2.68045,Gaines
2008-04,2.6,0.93,35.422025,0.2393,1.9322,Gaines
2008-05,1.5292,4.09,40.9086,0.2395,1.8913,Gaines
2008-06,2.334,2.64,44.059925,0.25555,1.700725,Gaines
2008-07,2.10534,2.29,40.51665,0.32515,4.60455,Gaines
2008-08,2.28185,3.66,37.9968,0.39565,6.759325,Gaines
2008-09,0.86266,7.74,34.1121,0.4061,8.4816,Gaines
2008-10,0.004275,3.78,27.862625,0.32895,5.57045,Gaines
2008-11,0,0.03,20.7791,0.2575,3.2976,Gaines
2008-12,0,0,15.781975,0.2366,4.105275,Gaines
2009-01,1.08345,0,18.669425,0.23435,3.472025,Gaines
2009-02,1.4558,0.57,22.7674,0.2279,2.244725,Gaines
2009-03,1.40342,0.32,29.96635,0.24255,3.24065,Gaines
2009-04,1.99415,1.28,35.3031,0.2448,2.592933333,Gaines
2009-05,1.805875,1.63,41.31195,0.23915,3.001875,Gaines
2009-06,1.03004,2.59,41.772025,0.31195,4.1617,Gaines
2009-07,0.02575,3.67,40.6346,0.3926,6.5435,Gaines
2009-08,0,0.74,40.462125,0.37665,5.680675,Gaines
2009-09,0,2.08,34.276575,0.35555,5.95545,Gaines
2009-10,0.484675,0.94,28.16263333,0.2796,4.219466667,Gaines
2009-11,1.053575,0.03,23.3056,0.23255,3.46865,Gaines
2009-12,1.19304,1.57,11.5867,0.21755,4.93155,Gaines
2010-01,1,0.89,13.5255,0.20875,4.944925,Gaines
2010-02,0,2.57,17.891925,0.20265,6.1282,Gaines
2010-03,0,2.51,27.966175,0.2254,3.4291,Gaines
2010-04,0,5.6,32.07473333,0.2791,5.590933333,Gaines
2010-05,0,1.59,39.25215,0.30415,4.85635,Gaines
2010-06,0.03306,2.37,45.8186,0.2816,5.3263,Gaines
2010-07,0,9.58,36.242525,0.43615,11.987175,Gaines
2010-08,0,0.66,38.7688,0.42365,7.041525,Gaines
2010-09,0.2177,2.37,34.309825,0.37945,7.28235,Gaines
2010-10,0.8834,2.86,30.95346667,0.3113,3.5763,Gaines
2010-11,0.99436,0.16,22.702825,0.2558,2.239275,Gaines
2010-12,1.523225,0,17.789425,0.2323,3.54155,Gaines
2011-01,1.8581,0.05,16.130575,0.2309,3.462,Gaines
2011-02,2.061125,0.61,21.230225,0.2243,2.849475,Gaines
2011-03,2.5754,0.18,32.46475,0.2284,1.67455,Gaines
2011-04,3.909475,0,38.44463333,0.2214,1.2894,Gaines
2011-05,4.90444,0.43,42.176375,0.20875,1.07005,Gaines
2011-06,5,0.44,49.00575,0.21225,0.529675,Gaines
2011-07,5,0.26,48.545975,0.23775,1.2205,Gaines
2011-08,5,0.14,47.74765,0.24685,1.137525,Gaines
2011-09,5,0.96,38.1207,0.2636,2.209075,Gaines
2011-10,5,2.01,32.9244,0.2494,2.572933333,Gaines
2011-11,5,0.63,21.82285,0.22645,2.74725,Gaines
2011-12,4.9959,1.49,11.46135,0.2093,5.42775,Gaines
2012-01,4.98688,0.08,17.27445,0.2059,2.921375,Gaines
2012-02,5,0.71,19.940925,0.21875,3.936,Gaines
2012-03,5,1.62,33.7292,0.238,2.844875,Gaines
2012-04,4.9852,1,41.26885,0.2288,2.127625,Gaines
2012-05,3.6167,0.84,39.27613333,0.234,3.605066667,Gaines
2012-06,3,4.79,45.994175,0.25265,2.03145,Gaines
2012-07,3.46032,1.47,45.07695,0.29725,3.332875,Gaines
2012-08,3.238275,1.45,43.202425,0.32275,3.322425,Gaines
2012-09,3.01575,2.59,36.913725,0.3115,4.7198,Gaines
2012-10,2.83172,0.03,31.3573,0.26075,3.2974,Gaines
2012-11,2.961925,0.01,23.9614,0.2314,3.0756,Gaines
2012-12,3.3736,0.38,16.91665,0.22605,3.33095,Gaines
2013-01,3.01126,0.98,13.161525,0.2207,4.606425,Gaines
2013-02,2.7669,1.13,20.0736,0.2286,2.561975,Gaines
2013-03,2.76285,0.11,30.555,0.2505,2.4926,Gaines
2013-04,3.25272,0,39.00546667,0.23615,2.1508,Gaines
2013-05,4.208525,0.93,43.0977,0.2069,2.0753,Gaines
2013-06,4.890575,3.41,45.85715,0.22395,2.351625,Gaines
2013-07,4.5823,3.12,43.468,0.31835,5.51135,Gaines
2013-08,3.5807,2.18,41.852275,0.33925,4.81135,Gaines
2013-09,3.3027,0.6,37.3452,0.31865,5.322725,Gaines
2013-10,2.67256,1.21,29.0781,0.2988,3.409433333,Gaines
2013-11,2.4698,0.62,22.831675,0.27075,4.215675,Gaines
2013-12,2.46004,1.45,12.4322,0.2212,4.831125,Gaines
2014-01,2.446,0,15.822125,0.2161,3.507925,Gaines
2014-02,2.1549,0.45,21.08505,0.22695,4.34585,Gaines
2014-03,2.063125,0.22,29.1779,0.23585,1.9597,Gaines
2014-04,2.42932,0.12,34.07436667,0.2384,2.0192,Gaines
2014-05,2.884025,5.33,43.0628,0.21835,1.973525,Gaines
2014-06,2.2309,3.31,44.0209,0.3087,3.115575,Gaines
2014-07,2,3.13,44.8195,0.3061,3.6473,Gaines
2014-08,3.1169,2.43,44.1302,0.313,3.195425,Gaines
2014-09,2.2477,6.41,31.3917,0.39645,9.81635,Gaines
2014-10,0.984025,0.24,30.34273333,0.3818,5.481766667,Gaines
2014-11,0.246075,1.73,18.622425,0.3112,4.68395,Gaines
2014-12,0.2308,0.37,15.893875,0.2607,5.523375,Gaines
2015-01,0.2308,1.7,14.27605,0.2514,6.28715,Gaines
2015-02,0.2243,0.65,19.69405,0.25275,6.6629,Gaines
2015-03,0.2243,0.32,30.279125,0.2777,4.9019,Gaines
2015-04,0.056075,2.67,33.06936667,0.32565,5.058566667,Gaines
2015-05,0,11.49,33.170075,0.33935,7.518525,Gaines
2015-06,0,2.22,40.241875,0.32715,5.9597,Gaines
2015-07,0,2.94,42.273675,0.37165,5.093175,Gaines
2015-08,0,0.47,39.54445,0.40705,5.492375,Gaines
2015-09,0,0.53,36.3324,0.3855,5.518475,Gaines
2015-10,0,3.27,27.1335,0.3862,5.920833333,Gaines
2015-11,0,2.22,20.2043,0.30835,4.496575,Gaines
2015-12,0,1.96,11.5649,0.25815,4.002575,Gaines
2016-01,0,0.32,14.5063,0.2463,4.69645,Gaines
2016-02,0.02865,0.34,23.4749,0.2521,2.765766667,Gaines
2016-03,0.24048,0.43,29.299275,0.2771,3.194225,Gaines
2016-04,0,2.13,34.475925,0.299,4.633075,Gaines
2016-05,0,3.64,41.30783333,0.2619,5.6875,Gaines
2016-06,0,1.27,43.426425,0.28525,4.05715,Gaines
2016-07,0.229725,1.03,47.3195,0.30335,2.606725,Gaines
2016-08,0.89586,3.33,38.79625,0.3632,6.625675,Gaines
2016-09,0.018075,2.52,33.14155,0.43765,7.5916,Gaines
2016-10,0,0.81,30.8988,0.3738,5.983225,Gaines
2016-11,0,1.54,19.8316,0.3063,3.9828,Gaines
2016-12,0,1.05,15.32825,0.2749,4.558925,Gaines
2017-01,0,1.96,16.1743,0.24475,4.22015,Gaines
2017-02,0,1.54,22.423025,0.24905,3.400575,Gaines
2017-03,0.743375,1.48,31.38415,0.28095,3.612925,Gaines
2017-04,0.246325,1.25,33.59923333,0.28995,4.546466667,Gaines
2017-05,0.1691,1.07,40.193975,0.27005,3.11935,Gaines
2017-06,0.221375,2.94,45.0922,0.2808,3.051075,Gaines
2017-07,0,4.43,42.465325,0.36395,5.107125,Gaines
2017-08,0,3.41,36.381125,0.42895,8.407275,Gaines
2017-09,0.146275,3.83,36.808525,0.38205,7.578825,Gaines
2017-10,0.21194,0.44,29.71363333,0.3562,4.217533333,Gaines
2017-11,0.3281,0.06,24.00335,0.27525,3.36305,Gaines
2017-12,0.4095,0.01,16.189625,0.25315,3.7225,Gaines
2018-01,1.59786,0,15.672,0.2232,3.067075,Gaines
2018-02,2.8066,0.13,22.472625,0.2222,3.85245,Gaines
2018-03,2.96265,0.8,29.3966,0.22895,1.989425,Gaines
2018-04,2,0.06,34.79533333,0.22735,2.265866667,Gaines
2018-05,2.97208,2.44,46.158075,0.2184,1.601375,Gaines
2018-06,2.821,3.09,44.3397,0.26775,2.1476,Gaines
2018-07,2.05834,2.02,43.821975,0.3222,3.1998,Gaines
2018-08,1.80465,2.44,40.0835,0.40815,5.37955,Gaines
2018-09,1.67315,4.23,31.7352,0.40385,8.38205,Gaines
2018-10,0.46128,5.34,22.84696667,0.3507,7.3346,Gaines
2018-11,0,0.35,19.2833,0.272,4.06985,Gaines
2018-12,0,1.27,13.255275,0.2348,5.349325,Gaines
2019-01,0,0,15.19015,0.2283,4.752625,Gaines
2019-02,1.1716,0,21.0854,0.22995,4.310875,Gaines
2019-03,1.179975,1.33,26.8649,0.2574,4.7537,Gaines
2019-04,0,3.36,34.76283333,0.31465,5.094766667,Gaines
2019-05,0.025325,4.15,36.436325,0.3019,5.701125,Gaines
2019-06,0,2.9,41.49655,0.2956,4.356625,Gaines
2019-07,0.06446,0.73,43.957375,0.34225,3.433025,Gaines
2019-08,0.874675,0.73,44.39455,0.35625,3.39915,Gaines
2019-09,1.3563,5.68,35.214775,0.3898,6.52565,Gaines
2019-10,0.14312,0.22,29.67836667,0.311,4.223733333,Gaines
2019-11,0,1.64,19.269025,0.2461,4.958875,Gaines
2019-12,0,0.58,15.363475,0.23305,3.95855,Gaines
2020-01,0,0.57,15.89015,0.24165,4.268625,Gaines
2020-02,0,0.65,18.9753,0.24405,5.87235,Gaines
2020-03,0,3.12,26.688375,0.29025,5.252275,Gaines
2020-04,0,0.03,37.1039,0.29815,3.763625,Gaines
2020-05,0.700925,2.74,43.98873333,0.253,2.952533333,Gaines
2020-06,2.41012,1.71,46.03125,0.24345,2.0036,Gaines
2020-07,3.024675,1.75,47.161475,0.2729,1.7184,Gaines
2020-08,3.024575,0.9,46.124675,0.28895,1.936775,Gaines
2020-09,4.06402,0.9,38.50585,0.2708,3.7649,Gaines
2020-10,4.5695,0.9,31.4189,0.2325,2.8295,Gaines
2020-11,4.738825,0.21,24.18216667,0.2142,3.326133333,Gaines
2020-12,4.9412,0.63,19.4062,0.20785,2.9008,Gaines
2021-01,4.59915,0.95,13.87355,0.2063,4.145775,Gaines
2021-02,4.1458,0.13,23.74703333,0.2078,3.994575,Gaines
2021-03,4.1476,1.8,31.60215,0.2186,2.486,Gaines
2021-04,4.50235,0.58,37.0245,0.21975,3.459033333,Gaines
2021-05,3.241525,4.14,35.60975,0.26495,4.92895,Gaines
2021-06,1.30558,4.63,45.4951,0.2878,4.87245,Gaines
2021-07,0.04865,2.35,37.589725,0.4165,8.505725,Gaines
2021-08,0,2.46,36.89605,0.43795,9.03245,Gaines
2021-09,0.037775,0.49,36.539525,0.372,5.837525,Gaines
2021-10,0.727,0.72,31.76306667,0.3124,3.380266667,Gaines
2021-11,1.65148,0.22,24.649775,0.26635,3.299575,Gaines
2021-12,2.625625,0,20.226225,0.23695,2.151175,Gaines
2000-02,1.52214,0,21.6794,0.2335,2.45715,Hale
2000-03,1.764275,2.08,26.295325,0.24275,4.03595,Hale
2000-04,0.25,1.87,32.893625,0.2909,3.182375,Hale
2000-05,0.34396,0.35,41.85126667,0.2811,2.269133333,Hale
2000-06,0.043975,5.64,37.392775,0.40955,8.277375,Hale
2000-07,0.364225,1.04,38.568775,0.53525,9.43,Hale
2000-08,0.2,0.04,39.721075,0.47055,5.8511,Hale
2000-09,2.75,0,39.63315,0.35315,3.604675,Hale
2000-10,3.7762,2.86,23.469375,0.2953,6.092975,Hale
2000-11,1.37975,1.55,13.1302,0.2566,5.646933333,Hale
2000-12,1.042825,0.85,9.52545,0.2461,5.4625,Hale
2001-01,0.68248,1.22,7.71035,0.275942857,6.00685,Hale
2001-02,0.04405,0.49,17.374875,0.305785714,5.55645,Hale
2001-03,0.021525,2.54,22.6293,0.335628571,6.07645,Hale
2001-04,0,0.2,32.79523333,0.365471429,4.5013,Hale
2001-05,0,4.81,37.979375,0.395314286,4.621025,Hale
2001-06,0.41825,0.56,43.1051,0.425157143,3.0499,Hale
2001-07,2.01526,0.1,42.712825,0.455,5.4158,Hale
2001-08,2.207925,1.53,37.43195,0.48625,8.96345,Hale
2001-09,1.6545,1.24,33.092,0.40545,6.682575,Hale
2001-10,1.86084,0.14,29.10586667,0.2943,2.999433333,Hale
2001-11,2.1357,2.63,21.7697,0.28918,4.432775,Hale
2001-12,2,0.26,11.831125,0.28406,3.985375,Hale
2002-01,2,0.85,14.544075,0.27894,4.029625,Hale
2002-02,0.993275,0.35,17.675975,0.27382,3.2286,Hale
2002-03,1.356225,1.61,24.84635,0.2687,3.742825,Hale
2002-04,0.68646,1.07,31.4499,0.30725,4.265133333,Hale
2002-05,0.027175,1.17,39.037375,0.2669,2.9656,Hale
2002-06,1,2.34,39.3063,0.32805,4.292875,Hale
2002-07,0.6,1.42,39.84655,0.4628,9.436025,Hale
2002-08,0.1458,2.67,36.989175,0.5125,9.26365,Hale
2002-09,0.031525,0.75,32.66835,0.4217,6.97585,Hale
2002-10,0.87196,3.85,25.1046,0.3593,6.718,Hale
2002-11,0,0.6,17.319825,0.2853,3.9935,Hale
2002-12,0,0.96,12.405675,0.29735,4.732825,Hale
2003-01,0,0.04,16.078175,0.30305,4.692,Hale
2003-02,0,0.02,18.249725,0.30525,5.213825,Hale
2003-03,0.75,0.57,29.98035,0.2921,3.537225,Hale
2003-04,1,0.89,33.4623,0.28615,3.101133333,Hale
2003-05,2.0102,0.98,40.467725,0.2535,3.51595,Hale
2003-06,0.8307,6.84,36.4391,0.3485,5.239675,Hale
2003-07,0.8,0.02,43.50265,0.39205,5.42125,Hale
2003-08,3,1.04,38.1958,0.44115,6.97525,Hale
2003-09,2.00004,0.97,31.045675,0.439,7.182175,Hale
2003-10,2.6658,0.78,30.2171,0.3854,4.548,Hale
2003-11,3.286225,0.32,21.348825,0.31535,4.157625,Hale
2003-12,3.32102,0,15.456475,0.24915,2.863025,Hale
2004-01,3.6723,1.78,13.5594,0.23685,4.96015,Hale
2004-02,3.1149,1.9,14.766925,0.229,5.78015,Hale
2004-03,0.68634,2.1,26.141325,0.25915,4.547075,Hale
2004-04,0,2.76,30.86885,0.32585,5.591525,Hale
2004-05,0.25,0.73,39.21113333,0.3196,4.959966667,Hale
2004-06,0.71448,5.38,36.88055,0.4109,6.631975,Hale
2004-07,0,2.81,35.163175,0.57895,12.7777,Hale
2004-08,0,3.15,30.5188,0.6095,15.931925,Hale
2004-09,0,4.24,30.246125,0.51425,10.37695,Hale
2004-10,0,3.38,21.560725,0.41075,6.09795,Hale
2004-11,0,5.5,14.7463,0.3131,6.584533333,Hale
2004-12,0,0.53,13.304975,0.29395,4.7665,Hale
2005-01,0,1.11,13.4741,0.30745,6.08705,Hale
2005-02,0,0.82,17.7844,0.31475,6.0483,Hale
2005-03,0,1.04,23.093475,0.3504,5.17345,Hale
2005-04,0,0.57,31.67876667,0.3576,5.2422,Hale
2005-05,0.18786,2.16,35.932725,0.33865,6.860075,Hale
2005-06,0,2.05,38.67825,0.37255,5.95285,Hale
2005-07,0.00255,2.87,36.4243,0.5145,9.834075,Hale
2005-08,0.00376,4.07,32.57685,0.6119,15.8113,Hale
2005-09,0,1.3,32.724275,0.52715,9.40115,Hale
2005-10,0,2.17,25.9003,0.4198,6.015033333,Hale
2005-11,0.20814,0,21.3684,0.32125,2.6585,Hale
2005-12,1.1634,0,15.596125,0.27105,3.20135,Hale
2006-01,1.44262,0,17.065975,0.2542,2.531875,Hale
2006-02,3.25,0.4,20.839725,0.2442,3.37315,Hale
2006-03,3.614575,1.56,25.938125,0.2402,3.371725,Hale
2006-04,2.768575,0.82,34.79933333,0.2772,2.914733333,Hale
2006-05,1.4763,2.66,40.0269,0.28305,3.53585,Hale
2006-06,1.894675,0.76,42.852825,0.3431,3.1885,Hale
2006-07,2,0.9,41.505075,0.44405,6.31365,Hale
2006-08,1.75078,3.06,34.65615,0.5235,10.75135,Hale
2006-09,0.057475,4.81,29.56005,0.5078,10.0077,Hale
2006-10,0,2.33,22.67486667,0.4352,6.785033333,Hale
2006-11,0,0.24,20.811425,0.32035,4.8866,Hale
2006-12,0,2.19,13.41605,0.3105,4.8527,Hale
2007-01,0,1.27,6.53945,0.18685,6.529775,Hale
2007-02,0,0.13,18.025675,0.28355,4.767625,Hale
2007-03,0,4.87,23.568675,0.33415,6.7036,Hale
2007-04,0,1.28,27.35016667,0.39485,6.934066667,Hale
2007-05,0,3.82,30.77555,0.38755,9.48335,Hale
2007-06,0,4.21,33.74385,0.45975,10.1946,Hale
2007-07,0,1.64,34.266175,0.55145,14.1814,Hale
2007-08,0,1.58,34.222025,0.57075,14.35645,Hale
2007-09,0,2.43,31.0511,0.50975,10.244725,Hale
2007-10,0,0.28,27.85656667,0.3559,4.580666667,Hale
2007-11,0.5,0.08,22.450575,0.29335,3.893025,Hale
2007-12,0.5,1.28,11.9429,0.2696,4.332425,Hale
2008-01,0.2,0,13.020875,0.25095,3.892175,Hale
2008-02,0.66135,0.49,19.93075,0.24755,3.3128,Hale
2008-03,0.66135,0.01,27.031225,0.2635,3.334375,Hale
2008-04,1.36488,0.53,32.58655,0.2792,3.2989,Hale
2008-05,0,3.92,35.80263333,0.30385,3.897466667,Hale
2008-06,1.003625,2.07,39.263675,0.3492,4.004875,Hale
2008-07,0.18764,1.83,36.74605,0.50655,10.456925,Hale
2008-08,0,2.7,35.385325,0.5465,11.67945,Hale
2008-09,0,3.84,30.856725,0.5241,10.6026,Hale
2008-10,0,2.87,25.32075,0.3951,6.301325,Hale
2008-11,0,0.03,19.5283,0.3025,3.673333333,Hale
2008-12,0,0.01,15.206375,0.2816,4.197975,Hale
2009-01,1.134525,0.01,17.283525,0.2671,3.67365,Hale
2009-02,1.5,0.6,20.949775,0.25585,2.54995,Hale
2009-03,1.4,0.32,26.50985,0.27385,3.405425,Hale
2009-04,0.75,1.98,31.22546667,0.29335,3.718666667,Hale
2009-05,0.279075,1.08,37.88745,0.31155,5.16855,Hale
2009-06,0.303,4.84,37.799175,0.45595,6.734425,Hale
2009-07,0,2.75,36.755825,0.53685,12.076225,Hale
2009-08,0,1.05,35.0577,0.52375,10.706425,Hale
2009-09,0,1.62,31.148375,0.43,7.733575,Hale
2009-10,0.3483,1.01,25.9989,0.3143,4.537566667,Hale
2009-11,0.5873,0.09,21.21825,0.2729,3.570825,Hale
2009-12,1.15076,1.28,10.035825,0.25195,5.0403,Hale
2010-01,0.50415,1.31,13.9977,0.245,4.9033,Hale
2010-02,0,1.91,15.3245,0.2349,6.5249,Hale
2010-03,0,2.1,24.213,0.2594,4.558325,Hale
2010-04,0,4.01,28.41156667,0.33325,6.481066667,Hale
2010-05,0,1.93,35.744,0.3661,6.19435,Hale
2010-06,0.03978,2.49,40.3759,0.3928,7.580125,Hale
2010-07,0,5.74,32.78875,0.61675,18.520375,Hale
2010-08,0,2.11,33.675725,0.5912,15.175175,Hale
2010-09,0.16875,1.12,32.839575,0.46465,9.315125,Hale
2010-10,0.25,1.3,29.19836667,0.3561,4.2192,Hale
2010-11,0.00164,0.42,20.0242,0.28645,2.927075,Hale
2010-12,0.24665,0,14.71765,0.2608,3.8335,Hale
2011-01,0.9863,0,14.587425,0.25845,4.085525,Hale
2011-02,1.149925,0.37,20.294925,0.2432,3.47275,Hale
2011-03,1.12714,0.66,29.1623,0.25125,2.513075,Hale
2011-04,2.47445,0,34.25353333,0.2616,2.129266667,Hale
2011-05,4.08358,0.2,39.821475,0.24225,1.6295,Hale
2011-06,5,0.01,45.16555,0.2837,1.40445,Hale
2011-07,5,0.55,45.386575,0.3629,3.8402,Hale
2011-08,5,0.11,44.608575,0.35475,3.019125,Hale
2011-09,5,0.91,36.758325,0.3246,4.002775,Hale
2011-10,5,1.68,29.7406,0.273,3.292333333,Hale
2011-11,4.84274,0.24,19.143925,0.23565,3.201275,Hale
2011-12,4.313725,1.37,9.946875,0.23145,5.6617,Hale
2012-01,4.06188,0,17.689525,0.2375,3.321225,Hale
2012-02,4.8805,0.54,18.689775,0.24905,4.282575,Hale
2012-03,4.9151,0.69,33.386575,0.2833,3.71445,Hale
2012-04,4.7936,0.44,37.01465,0.2784,3.2052,Hale
2012-05,4.66452,0.92,41.03053333,0.2408,3.512533333,Hale
2012-06,3.8096,3.7,41.26965,0.33615,4.2923,Hale
2012-07,3.60764,0.82,42.607425,0.436,6.90195,Hale
2012-08,3.717525,0.91,40.05295,0.4442,7.074425,Hale
2012-09,3.8072,2.58,32.94145,0.4161,6.5565,Hale
2012-10,3.89728,0.4,28.889375,0.30925,3.512,Hale
2012-11,4.08365,0,22.14493333,0.289,3.063166667,Hale
2012-12,4.1469,0.64,13.52155,0.28165,3.862025,Hale
2013-01,4.1275,0.74,10.246,0.25965,4.58225,Hale
2013-02,4.045375,1.73,17.5992,0.2712,3.52545,Hale
2013-03,3.4336,0.26,26.957275,0.30335,3.530125,Hale
2013-04,3.74826,0,35.38843333,0.3042,3.5722,Hale
2013-05,4.5259,0.21,39.837075,0.2628,3.00615,Hale
2013-06,5,2.67,40.95175,0.34515,4.226925,Hale
2013-07,4.84312,3.93,39.153825,0.51075,11.031975,Hale
2013-08,3.773075,2.12,36.189225,0.52375,12.05895,Hale
2013-09,2.98365,1.38,34.44155,0.42625,7.0374,Hale
2013-10,2.7228,0.81,26.94806667,0.3288,4.2616,Hale
2013-11,2.610825,0.58,19.4733,0.29245,3.95555,Hale
2013-12,2.79688,0.26,13.0802,0.2716,4.6696,Hale
2014-01,3.022075,0,14.89395,0.2546,3.761725,Hale
2014-02,3.08505,0.08,20.4328,0.2434,5.18705,Hale
2014-03,3.3591,0.19,28.22075,0.2432,2.43015,Hale
2014-04,4.02986,0.31,31.16593333,0.24895,2.948766667,Hale
2014-05,4.7424,4.67,38.232825,0.24135,3.6312,Hale
2014-06,3.1818,3.96,37.70875,0.4122,7.0461,Hale
2014-07,2.98168,3.05,36.409975,0.52625,10.92655,Hale
2014-08,2.97725,1.48,36.88655,0.5446,11.23205,Hale
2014-09,2.55656,5.38,27.457575,0.5671,13.143625,Hale
2014-10,1.6825,0.5,26.64413333,0.4929,7.4404,Hale
2014-11,1.1721,1.7,18.121775,0.36535,5.2713,Hale
2014-12,1.16798,0.18,14.14155,0.2871,5.480175,Hale
2015-01,1.1654,1.23,13.3035,0.2758,6.168225,Hale
2015-02,0.561575,0.65,17.418575,0.2696,6.717575,Hale
2015-03,0.59818,0.37,29.57755,0.29175,5.018325,Hale
2015-04,0.50925,2.19,30.72336667,0.35375,5.687,Hale
2015-05,0.0565,10.95,28.917275,0.36015,8.241375,Hale
2015-06,0,3.57,35.6003,0.44015,8.76515,Hale
2015-07,0,3.66,35.91865,0.57375,14.402225,Hale
2015-08,0,1.26,36.5518,0.51115,11.923175,Hale
2015-09,0.83646,0.53,34.320575,0.4088,7.3472,Hale
2015-10,0.416525,5.11,26.44336667,0.3592,6.296333333,Hale
2015-11,0,1.34,18.137975,0.3272,4.80215,Hale
2015-12,0,1.45,10.368525,0.2944,4.363625,Hale
2016-01,0,0.18,12.7191,0.27545,5.3348,Hale
2016-02,0,0.11,21.69866667,0.28375,3.4484,Hale
2016-03,0.29504,0.41,27.481525,0.3268,3.951325,Hale
2016-04,0.75,1.45,32.57365,0.32885,5.06955,Hale
2016-05,0,3.15,35.9967,0.3261,6.481433333,Hale
2016-06,0,2.65,39.2242,0.39275,7.437675,Hale
2016-07,0.348725,1.04,42.193725,0.4538,7.318475,Hale
2016-08,0.51618,4.67,34.821125,0.52215,10.9351,Hale
2016-09,0.027975,3.5,30.39145,0.54335,10.62975,Hale
2016-10,0.0236,0.42,28.8183,0.41625,6.44835,Hale
2016-11,0.006,0.96,19.09143333,0.3355,4.014266667,Hale
2016-12,0,0.44,12.216125,0.30465,4.741525,Hale
2017-01,0,1.98,13.992525,0.268,4.9122,Hale
2017-02,0,0.53,21.431125,0.2772,3.703975,Hale
2017-03,0.5,1.05,28.242925,0.316,4.92745,Hale
2017-04,0,1.62,31.63306667,0.32045,5.4884,Hale
2017-05,0.2,0.66,37.007575,0.29595,3.68295,Hale
2017-06,0.676375,2.96,40.18925,0.35885,5.216175,Hale
2017-07,0.01665,3.63,38.799675,0.4949,9.306575,Hale
2017-08,0,5.71,31.0181,0.65115,16.206925,Hale
2017-09,0,3.48,31.084925,0.52425,10.928225,Hale
2017-10,0,0.67,25.94626667,0.4571,5.305733333,Hale
2017-11,0.606825,0,21.40185,0.329,3.69115,Hale
2017-12,1.505375,0,14.86755,0.2977,3.612825,Hale
2018-01,2.93296,0,13.818,0.26685,3.4737,Hale
2018-02,3.563375,0.44,19.164975,0.2564,3.927475,Hale
2018-03,3.433075,0.5,27.437375,0.257,2.812475,Hale
2018-04,3.019,0.21,33.2893,0.26925,3.207166667,Hale
2018-05,3.10118,0.94,40.5525,0.26135,2.327625,Hale
2018-06,3.02745,1.96,41.54135,0.32185,3.5373,Hale
2018-07,3.35634,0.88,42.6014,0.4055,5.607625,Hale
2018-08,3.33415,2.47,36.90285,0.45615,8.18535,Hale
2018-09,3.35745,3.26,31.437225,0.4138,9.163325,Hale
2018-10,0.7621,4,20.83963333,0.3875,7.3972,Hale
2018-11,0,0.16,17.2165,0.35075,4.431425,Hale
